date,Bio burning,Dust,Industrial,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2013-11-17,3.7639299611320576,0.01765145895339962,0.13467858377147046,0.23510322554527407,0.0,0.0,0.0,1.0282706903349152,0.0
2013-12-26,5.976018033742246,0.0,1.9420113770417333,0.21495125590727163,0.0,0.022694820167062365,0.0,0.0,0.0
2013-12-29,4.52633160230486,0.0,0.07612468005151893,0.30286850142786026,0.0,0.5145169522061607,0.0,0.29254539012715874,0.012603972942682751
2014-01-04,3.672676724900689,0.0,0.33229805093928,0.007420128366573554,0.0,0.2871037492862351,0.0,0.0593283102922807,0.014461406590516458
2014-01-07,4.042157658069994,0.031214794227965515,0.21901956966483568,0.023453418791662153,0.0,0.5975385627483033,0.0,0.1117947641570085,0.033421723381486544
2014-01-10,3.6728950439328867,0.057966720918233655,0.17405097416455975,0.007826404925290667,0.0,2.0662394671226654,0.0,0.04660161778894828,0.052440991735289794
2014-01-13,7.515540687315232,0.007338760186239495,0.6532712107297194,0.08819291134417233,0.0,0.13713682201567245,0.0,0.4852235472070702,0.044651158843030524
2014-01-16,1.0378172791299876,0.0,0.01279649983883658,0.0,0.0,0.6370403970188931,0.0,0.06778284561748531,0.019890437632443126
2014-01-22,3.7126895231224246,0.03969082646854425,0.1029287970043214,0.046018935030865724,0.0,0.20686772328934896,0.0,0.17963988180173493,0.0456443703082669
2014-01-25,4.16393711269008,0.043617742662185204,0.4558598464382346,0.1751378422104389,0.0,1.979245172678258,0.0,0.08676108638006667,0.038068583542035246
2014-01-28,1.541703097743607,0.04112398030708406,0.03855710914946502,0.031686892385367954,0.0,1.8335171806474193,0.0,0.05222819712553564,0.026480535376124752
2014-01-31,5.8655774380396695,0.06831556799175384,0.14399615033891422,0.2275683402861996,0.0,1.6500933067730474,0.0,0.08793772045360178,0.06902887093410076
2014-02-03,5.710982847881982,0.009368881724794725,0.2452867915629904,0.23659454678188105,0.0,0.46097507855569303,0.0,0.29983969984649955,0.038840243613084316
2014-02-06,1.3503661010049839,0.040296514103884865,0.2664406173933024,0.0,0.0,0.6975797898840941,0.0,0.0,0.01556820178795887
2014-02-09,1.8102272688920034,0.0021133034599018887,0.03871903029159174,0.0,0.0,1.2760672645630624,0.0,0.09884814920637988,0.00712743887740859
2014-02-12,1.3511292564647017,0.0026632097153498793,0.07912828095602355,0.0047005932836281265,0.0,0.7016429899837562,0.0,0.1015991167537388,0.02533524347712646
2014-02-21,2.1670621751019663,0.0023953592764353795,0.029198829055407747,0.17220429888983038,0.0,0.5109505625990336,0.0,0.10104928837163445,0.00964350531874981
2014-02-27,2.231930389177991,0.002389867572485896,0.10300454852455773,0.1469407754784595,0.0,0.5980351160925503,0.0,0.21723720267496585,0.005654712909780802
2014-03-02,1.2018759306796358,0.010054739425097207,0.01754713346057472,0.053190847669493654,0.0,0.5072486558440983,0.0,0.14632033973225866,0.007672294725284908
2014-03-05,1.0989577300581386,0.046794303782829796,0.015041616294704905,0.1284959187264149,0.0,0.7743714688513672,0.0,0.20946633494951297,0.0148431018587425
2014-03-08,1.9516307210476929,0.07016748744775911,0.03682143268134801,0.19734032758583575,0.0,0.7608279828157364,0.0,0.182321230246776,0.04039106902334214
2014-03-11,1.7226813369809635,0.19624933380185391,0.07788500232728038,1.0232973971945978,0.0,0.1434841932136997,0.0,0.09824334021245154,0.026200779511014897
2014-03-14,0.4208419272231322,0.16422231006619092,0.09531565260003227,1.3026191564948297,0.0,0.123236697019329,0.0,0.06660987394955664,0.028164669462481945
2014-03-17,0.009648259493654216,0.07540508413299213,0.04140065484049739,0.051191347291253485,0.0,0.5195732589943168,0.0,0.14213618047607232,0.0406839634013631
2014-03-20,0.13410990759722702,0.11880496755995162,0.11729336367831975,0.18521382702944014,0.0,0.3163623386501772,0.0,0.08750701487512756,0.03763299460908365
2014-03-23,1.1778907701876513,0.009109614392433029,0.02301173358313462,0.06226512241030579,0.0,0.8249787662384753,0.0,0.08515008432245094,0.0
2014-03-26,0.6185016628262914,0.052742180944671056,0.016311419617584876,0.23229729342675134,0.0,0.20475944162001794,0.0,0.11449626139885086,0.011478217067784308
2014-03-29,0.3584695528000929,0.048550327141575304,0.04216483037152982,0.030349636485026307,0.0,0.25267179923341115,0.0,0.6722934369784264,0.013664585837879453
2014-04-01,0.0,0.23071214159923242,0.03338983439172449,0.204139424476152,0.0,0.8308476616169062,0.0,0.343147924440721,0.0176073762771329
2014-04-04,0.04208855910295716,0.2510525039284787,0.0,0.2808916508296794,0.0,0.654376048858569,0.0,0.1383789308095706,0.014568043226679948
2014-04-07,0.0,0.13571609936597887,0.01640042959753821,0.0907035496267413,0.0,0.2406180760898367,0.0,0.23682940287952567,0.0280520131547167
2014-04-10,0.0,0.08748386433323428,4.2828608574681504e-05,0.10047538761904612,0.0,0.8367165569953373,0.0,0.0,0.03436611625463166
2014-04-13,0.0,0.019526892086070356,0.22931244677370025,0.03471459192199283,0.0,0.14490174886646834,0.0,0.10707541500921162,0.01431495940150598
2014-04-16,0.2410184446277743,0.10012037252452849,0.023519273951852986,0.18954055152480506,0.0,1.2401318198995994,0.0,0.05900941383815571,0.018642072811567687
2014-04-19,0.7091002165762029,0.016604370974855804,0.019067865313967168,0.0697068182931424,0.0,0.2648925659049104,0.0,0.20096231818685992,0.0
2014-04-22,0.0,0.044375936400447284,0.025668753789477035,0.03390027403074611,0.0,0.2762554344577784,0.0,0.2910424679966942,0.01930652948707279
2014-04-25,0.0,0.06188839587415255,0.16717642651933137,0.072535407078763,0.0,0.0,0.0,0.10959546176052312,0.030840134403403927
2014-05-01,0.2783917794810032,0.00927476208244429,0.012402586750472663,0.007206054896347082,0.0,0.08674151767724243,0.0,0.03594594329848912,0.010239993804914114
2014-05-04,0.0943958906421968,0.008634656213018248,0.009426269869404496,0.025811028469776478,0.0,0.02977941750658219,0.0,0.42050872882229956,0.0053387256631843155
2014-05-07,0.20347072916392261,0.01106130289569623,0.007531129065222486,0.011187588469118846,0.0,0.09980195065374942,0.0,0.06763805257881447,0.003701904821654792
2014-05-10,0.13416441870149257,0.04021634171979127,0.0064526015703986455,0.018718588896071427,0.0,0.3321494434991458,0.0,0.1539739882144422,0.004597481678887629
2014-05-13,0.2609042876944475,0.004697294650040949,0.0,0.0030417332742527113,0.0,0.3484513592208138,0.0,0.04537366550919557,0.0
2014-05-16,0.0,0.05007107458576206,0.0,0.027476951651437126,0.0,0.24081672314236433,0.0,0.22535627723132706,0.011269993106301598
2014-05-25,0.0,0.006213675169169907,0.04037895523947244,0.0238782400362506,0.0,0.09988320951277689,0.0,0.1363830867330504,0.0071067856503481295
2014-05-28,0.02735946649980659,0.016240527035148646,0.010113913818360357,0.011463283414382621,0.0,0.060905057730824705,0.0,0.06011640654550913,0.004398088859024383
2014-05-31,0.006856166406280023,0.020068954342249617,0.011439583563468653,0.019403402676027567,0.0,0.0,0.0,0.2869187551309117,0.0030438344938960903
2014-06-21,0.0,0.044659171959294586,0.024904598990985207,0.01694474076805528,0.0,0.12642392147570908,0.0,0.3027538169882892,0.004411231665567163
2014-06-24,0.0,0.027423408092942733,0.02425691442247832,0.02223488033231156,0.0,0.008588374813275521,0.0,0.2974755001422698,0.021368048035459043
2014-06-27,0.0,0.034202230155586315,0.025056104623025384,0.023720284043527384,0.0,0.0,0.0,0.322291025449093,0.018544444214648483
2014-06-30,0.0,0.0,0.22586571372943492,0.001994791402572156,0.0,0.0,0.0,0.04392762755091584,0.004152697504350916
2014-07-03,0.0,0.03679010287651095,0.0,0.020800497804585972,0.0,0.08985650917950601,0.0,0.12072402071955599,0.013757525789014693
2014-07-09,0.0,0.0,0.022168038392610886,0.0,0.0,0.0,0.0,0.09003073516397743,0.01171290697488273
2014-07-15,0.0,0.01476074937219988,0.0,0.0,0.0,0.13775078926824844,0.0,0.0,0.01585470724205443
2014-07-24,0.0,0.02075437604578584,0.04525268313791889,0.015320024763699824,0.0,0.0,0.0,0.2324857230387193,0.0047946212008503
2014-07-27,0.0,0.012480511795110933,0.014813413220263314,0.01784147301391239,0.0,0.0,0.0,0.27518914977094433,0.005163929341707534
2014-07-30,0.0,0.021804947360196267,0.01977141630470238,0.029608903254991416,0.0,0.0,0.0,0.0,0.017790061717440683
2014-08-02,0.0,0.011353249113341783,0.03829764140379076,0.01204606065169429,0.0,0.0,0.0,0.23637121256110538,0.0037135457158393
2014-08-05,0.0,0.01930248362282381,0.03455264484724368,0.0035281672573744443,0.0,0.09544094712168315,0.0,0.14755375779059116,0.0059838412454673974
2014-08-08,0.0,0.01499299881984389,0.18062251572884294,0.008203350127836904,0.0,0.0,0.0,0.0,0.005117553826036659
2014-08-11,0.013986629393842761,0.02282327578608909,0.03841317348631332,0.0,0.0,0.3910546589937151,0.0,0.16707638342056091,0.0005349427969485698
2014-08-17,0.0,0.0023990629298168515,0.10846819495024977,0.0006559110949159613,0.0,0.21191945283797764,0.0,0.0723995694847789,0.0029050857864704512
2014-08-20,0.0,0.03309282710731166,0.0,0.010373270577872117,0.0,0.6160480965229806,0.0,0.06229556014519324,0.007220188191297674
2014-08-23,0.18030323523592182,0.013855276853947978,0.007743235913451703,0.006713042325696557,0.0,0.32066468665773656,0.0,0.10609855458617141,0.012996565448088004
2014-08-26,0.0,0.04417549384455462,0.060663595220586605,0.013767909107769698,0.0,0.0,0.0,0.06608386790179195,0.020846096995091087
2014-08-29,0.0,0.06472942501531605,0.03986193750812992,0.04514771337675374,0.0,0.25085697519041605,0.0,0.0,0.018351247964011812
2014-09-04,0.0,0.07852501205665768,0.21631143337963113,0.044373618350025686,0.0,0.0,0.0,0.13381539531305964,0.02454293103774326
2014-09-07,0.0,0.029385973324045068,0.054273878037411134,0.026597878792377096,0.0,0.009191513551441231,0.0,0.249420508451897,0.017509747680213694
2014-09-10,0.0,0.02426384620791878,0.0,0.024164727476149925,0.0,0.0,0.0,0.17329679566618933,0.010157195411784111
2014-09-13,0.009838724312724591,0.017824447627808347,0.0,0.018030828002091766,0.0,0.0,0.0,0.1560229316062895,0.004767772263289601
2014-09-16,0.0,0.054681230179976205,0.0,0.01685251823159586,0.0,0.12141284707142297,0.0,0.36669886227979537,0.021835547238984294
2014-09-22,0.05300617213437828,0.012891853871891307,0.003837720252836327,0.00031428856826901255,0.0,0.3877996759634308,0.0,0.08303142164089843,0.0013416568498076432
2014-09-28,0.02242179026010187,0.01967199320136061,0.13675230431415547,0.007531291643753324,0.0,0.00020839814132574786,0.0,0.2798809251233397,0.006922225610453093
2014-10-01,0.028780050592329395,0.029866172741181904,0.0,0.008826356054003268,0.0,0.017528430768269914,0.0,0.2774433659876621,0.011189075323843186
2014-10-04,0.006911222621588246,0.04535198937393507,0.23462461607459548,0.012477748788444274,0.0,0.0,0.0,0.3560872368440007,0.014241546887207246
2014-10-07,0.0,0.03025049925237633,0.23510752877664243,0.0074584932679034885,0.0,0.14444579923690626,0.0,0.07463186692751786,0.008067887620501365
2014-10-13,0.08749360399709624,0.02248514174080084,0.008100410939863181,0.002240363464400634,0.0,0.04656250910487118,0.0,0.042146173351520426,0.01264040011377355
2014-10-16,0.1923830057872254,0.021439361752555803,0.0,0.0,0.0,0.3068185370870573,0.0,0.02135166883838477,0.015864848800059672
2014-10-19,0.06699935109918695,0.03966468985388603,0.3125834780777819,0.002728857515170825,0.0,0.1491137863952605,0.0,0.00749672720367016,0.021300457685705234
2014-10-22,0.1687249119208345,0.009388053986851476,0.003164848239061681,0.0,0.0,2.12181281224882,0.0,0.25823610798939417,0.0
2014-10-25,1.6193271848329092,0.09212449331845189,0.038701044812616714,0.0,0.0,0.2901015840284577,0.0,0.11723994866272465,0.040792858487785175
2014-10-28,0.6935644145529489,0.10944087020392707,0.049856551104712724,0.04355929463444294,0.0,0.18298152738924836,0.0,0.30398178039997376,0.04218222617271315
2014-10-31,1.5113938253114125,0.1132318388952375,0.06171561616224667,0.0,0.0,0.0,0.0,0.02905292859345179,0.06554044118546146
